# stan_version_major = 2
# stan_version_minor = 29
# stan_version_patch = 0
# model = code_5_model
# start_datetime = 2023-03-19 18:49:17 UTC
# method = sample (Default)
#   sample
#     num_samples = 6000
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 2
# data
#   file =  (Default)
# init = 2 (Default)
# random
#   seed = 4838282
# output
#   file = /home/Lab_2/samples/code_5-20230319184917_2.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.29.0
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,theta
-1.33043,0.955891,0.637133,1,3,0,1.64827,0.682815
-1.36809,0.996433,0.637133,3,7,0,1.40417,0.625886
-1.38436,0.999494,0.637133,2,3,0,1.39197,0.605063
-1.37291,0.988401,0.637133,2,3,0,1.59661,0.619523
-1.34994,0.997529,0.637133,3,7,0,1.41814,0.651551
-1.49069,0.991827,0.637133,3,7,0,1.5316,1.75506
-1.39996,1,0.637133,2,3,0,1.48268,1.57288
-1.94137,0.881245,0.637133,3,7,0,2.27526,0.279948
-1.28519,0.994778,0.637133,3,7,0,1.84978,1.2564
-1.25908,0.991694,0.637133,1,3,0,1.36206,0.88426
-1.73157,0.919524,0.637133,1,3,0,2.2503,0.357979
-1.81712,0.995561,0.637133,1,1,0,1.82778,0.322718
-1.66291,1,0.637133,1,1,0,1.80875,0.390821
-1.71755,0.996865,0.637133,1,1,0,1.73303,0.364321
-1.6906,0.998625,0.637133,3,7,0,1.76071,2.08932
-1.6906,0.921105,0.637133,1,1,0,1.93195,2.08932
-1.25392,1,0.637133,2,3,0,1.63519,0.922882
-1.26156,0.95871,0.637133,3,7,0,1.7271,1.14222
-1.49408,0.915483,0.637133,1,3,0,1.96778,0.497893
-1.27562,0.974862,0.637133,1,3,0,1.98133,1.21636
-1.34611,0.956302,0.637133,1,3,0,1.61564,0.657358
-1.25205,0.995093,0.637133,1,3,0,1.39984,0.943797
-1.25,0.999881,0.637133,1,3,0,1.25366,1.00248
-1.25112,0.99989,0.637133,2,3,0,1.25113,1.04286
-1.39,0.961056,0.637133,1,3,0,1.58395,0.598248
-1.25962,0.997585,0.637133,2,3,0,1.44681,0.881033
-1.32981,0.965518,0.637133,3,7,0,1.68104,0.683892
-4.30833,0.808694,0.637133,2,5,0,4.91741,5.07001
-4.30833,0.621388,0.637133,1,1,0,6.1644,5.07001
-2.07261,1,0.637133,1,1,0,3.43844,2.62205
-2.27682,0.918532,0.637133,1,1,0,2.51068,2.87885
-1.25433,0.78633,0.637133,2,3,0,3.24511,0.919042
-1.45386,0.98549,0.637133,3,7,0,1.45469,1.68463
-1.3929,1,0.637133,3,7,0,1.45609,1.55723
-2.43823,0.739333,0.637133,2,5,0,2.92547,0.168245
-1.76581,1,0.637133,2,3,0,2.42849,0.343198
-1.71767,0.986531,0.637133,3,7,0,1.96023,0.364266
-2.97398,0.970222,0.637133,3,7,0,3.13176,0.102638
-3.36989,0.99556,0.637133,2,3,0,3.52779,0.0725594
-3.14244,1,0.637133,1,1,0,3.37423,0.0884319
-3.06291,0.998833,0.637133,2,3,0,3.42389,0.0948483
-3.17484,0.998459,0.637133,1,1,0,3.20778,0.0859564
-3.31366,0.998282,0.637133,1,1,0,3.33983,0.0761724
-1.25094,0.803915,0.637133,3,7,0,3.66071,1.03937
-1.32185,0.980148,0.637133,1,3,0,1.41857,0.698137
-1.3278,0.999792,0.637133,2,3,0,1.33428,0.6874
-1.48953,0.989123,0.637133,2,3,0,1.51077,0.501527
-1.49051,0.985966,0.637133,2,3,0,1.80728,0.500738
-1.45004,1,0.637133,1,1,0,1.49463,0.535526
-1.71661,0.986507,0.637133,2,3,0,1.75515,0.364754
-1.61161,1,0.637133,1,1,0,1.71336,0.418707
-1.25005,0.982567,0.637133,1,3,0,2.01965,0.990979
-2.96014,0.9151,0.637133,3,7,0,3.1441,0.103913
-2.91033,0.996028,0.637133,3,7,0,4.34051,0.108651
-1.49671,0.999944,0.637133,3,7,0,2.91109,0.495817
-1.25081,0.988338,0.637133,1,3,0,1.72191,0.964525
-1.31818,0.987103,0.637133,1,3,0,1.36985,0.70503
-1.25243,0.957237,0.637133,3,7,0,2.17043,0.938883
-1.29318,0.989954,0.637133,3,7,0,1.36596,1.28635
-1.64793,0.853859,0.637133,1,3,0,2.65598,0.398633
-1.32165,0.984003,0.637133,3,7,0,1.85016,1.37784
-1.56953,0.973218,0.637133,3,7,0,1.57071,0.444246
-1.28031,1,0.637133,2,3,0,1.53904,0.795651
-1.28825,0.999054,0.637133,1,1,0,1.28986,0.772583
-1.31594,0.982479,0.637133,1,3,0,1.53084,1.36089
-1.85447,0.6761,0.637133,2,5,0,3.52465,0.308926
-2.25385,0.971802,0.637133,2,5,0,2.25385,2.85062
-1.51145,1,0.637133,1,1,0,2.02229,1.79312
-1.51145,0.885284,0.637133,1,1,0,1.80514,1.79312
-2.09141,0.832073,0.637133,1,1,0,2.10391,2.64629
-1.50699,1,0.637133,3,7,0,1.9183,1.78502
-1.25673,1,0.637133,3,7,0,1.46542,0.899807
-1.48701,0.958541,0.637133,1,3,0,1.67744,0.503561
-1.48812,0.999916,0.637133,1,1,0,1.51101,0.502668
-2.8089,0.958163,0.637133,3,7,0,2.90774,0.119069
-3.07547,0.99558,0.637133,1,1,0,3.07683,0.0938015
-3.13286,0.999203,0.637133,1,1,0,3.18535,0.0891793
-3.45669,0.996013,0.637133,1,1,0,3.4567,0.0673391
-2.88175,0.999877,0.637133,2,3,0,3.5495,0.111479
-3.13962,0.995989,0.637133,1,1,0,3.14193,0.0886512
-2.03183,0.864333,0.637133,3,7,0,3.00585,2.56897
-1.25149,0.875908,0.637133,3,7,0,2.57416,1.04965
-1.72463,0.867474,0.637133,1,3,0,2.51037,0.361099
-1.84523,0.993771,0.637133,1,1,0,1.84935,0.312258
-1.94849,0.995349,0.637133,1,1,0,1.9592,0.277747
-1.7737,1,0.637133,1,1,0,1.94038,0.339924
-1.79574,0.999626,0.637133,2,3,0,1.82779,0.331023
-1.35299,1,0.637133,2,3,0,1.76065,0.647034
-1.33575,1,0.637133,1,1,0,1.35581,0.67385
-1.48128,0.990355,0.637133,2,3,0,1.50725,0.508257
-1.26995,0.998218,0.637133,3,7,0,1.4578,0.831817
-1.26084,0.996608,0.637133,2,3,0,1.31239,0.874042
-1.41525,0.975468,0.637133,1,3,0,1.50628,0.56989
-3.31898,0.849316,0.637133,2,3,0,3.41072,4.05518
-1.54212,1,0.637133,3,7,0,2.85943,0.462427
-1.60575,0.994625,0.637133,2,3,0,1.71288,0.422109
-2.31746,0.951265,0.637133,1,3,0,2.63635,0.189243
-2.57425,0.987106,0.637133,3,7,0,2.57439,0.147851
-1.32242,1,0.637133,1,3,0,4.10229,0.697078
-2.09114,0.891379,0.637133,1,3,0,2.82302,0.238179
-1.9717,1,0.637133,1,1,0,2.09741,0.270731
-1.92107,0.988276,0.637133,2,3,0,2.48445,0.286365
-2.04687,0.99426,0.637133,2,3,0,2.21039,0.2496
-1.83576,0.998641,0.637133,2,3,0,2.16015,0.315726
-1.29654,0.889843,0.637133,1,3,0,3.10114,1.29824
-1.42771,0.914077,0.637133,1,3,0,1.94975,0.557023
-1.25429,0.985523,0.637133,1,3,0,1.67767,1.08513
-1.25465,0.999954,0.637133,3,7,0,1.25547,0.916182
-1.44396,0.944857,0.637133,3,7,0,1.90947,0.541196
-3.16677,0.920026,0.637133,3,7,0,3.61147,0.086566
-2.65383,1,0.637133,3,7,0,3.05362,3.32433
-1.48924,0.242072,0.637133,3,7,0,7.19564,0.501761
-2.83029,0.760783,0.637133,1,3,0,4.28918,0.116782
-2.85772,0.99952,0.637133,1,1,0,2.91903,0.113921
-2.49333,0.999365,0.637133,2,3,0,2.99192,0.159604
-2.43672,0.987466,0.637133,3,7,0,2.66292,3.07156
-1.8913,1,0.637133,1,1,0,2.35882,2.38024
-1.25323,1,0.637133,3,7,0,1.85406,0.929802
-1.42544,0.967277,0.637133,1,3,0,1.57001,0.559323
-1.47398,0.996028,0.637133,1,1,0,1.47813,0.51437
-1.4773,0.999848,0.637133,3,7,0,1.49722,0.511569
-1.50888,0.998231,0.637133,3,7,0,1.51972,0.486418
-1.26338,0.984614,0.637133,1,3,0,1.65047,0.860711
-1.76644,0.904952,0.637133,1,3,0,2.30195,0.342933
-1.66106,1,0.637133,2,3,0,1.765,0.391773
-1.70259,0.986471,0.637133,3,7,0,1.88062,0.371285
-3.13267,0.966098,0.637133,3,7,0,3.25639,0.0891937
-3.15506,0.9997,0.637133,1,1,0,3.22318,0.0874585
-3.07087,1,0.637133,1,1,0,3.19623,0.0941833
-3.15372,0.998856,0.637133,1,1,0,3.19653,0.0875614
-5.75453,0.650757,0.637133,1,3,0,9.31088,0.0101173
-5.98026,0.999678,0.637133,1,1,0,5.99473,0.00843151
-3.61537,0.735644,0.637133,1,3,0,8.72879,0.0588074
-3.39628,1,0.637133,1,1,0,3.62309,0.0709275
-3.05168,0.996649,0.637133,2,3,0,3.98643,0.0957943
-3.15957,0.998498,0.637133,1,1,0,3.19366,0.0871133
-3.1935,0.998454,0.637133,2,3,0,3.50123,0.084565
-1.30107,0.999227,0.637133,2,5,0,3.34222,0.7407
-1.32802,0.99706,0.637133,1,1,0,1.32842,0.687006
-1.42158,0.980522,0.637133,2,3,0,1.5919,0.563271
-1.4373,0.999036,0.637133,3,7,0,1.44953,0.547564
-1.37264,1,0.637133,1,1,0,1.43166,0.619874
-1.28119,0.99385,0.637133,3,7,0,1.48001,1.24034
-1.37074,0.982515,0.637133,3,7,0,1.44179,1.50615
-1.77047,0.900757,0.637133,2,5,0,1.9649,0.341256
-2.57608,0.956009,0.637133,1,3,0,2.92222,0.147597
-2.32251,1,0.637133,1,1,0,2.56964,0.188303
-2.44989,0.987334,0.637133,2,3,0,3.03921,0.166369
-3.05724,0.847391,0.637133,3,7,0,3.6102,0.0953242
-2.93514,1,0.637133,1,1,0,3.08368,0.106261
-1.89609,0.995087,0.637133,1,3,0,3.46373,0.294543
-1.76317,1,0.637133,2,3,0,1.893,0.344303
-1.26843,0.97063,0.637133,1,3,0,2.17611,0.837954
-1.26135,0.997548,0.637133,3,7,0,1.30142,1.14087
-2.68516,0.895181,0.637133,3,7,0,2.79131,0.13335
-2.89353,0.996085,0.637133,1,1,0,2.90014,0.110304
-3.70869,0.990742,0.637133,2,3,0,3.75785,0.0543331
-3.76496,0.999547,0.637133,1,1,0,3.82433,0.0518109
-4.10854,0.997546,0.637133,1,1,0,4.10855,0.0388528
-4.01179,1,0.637133,2,3,0,4.15375,0.0421164
-4.26652,0.998518,0.637133,2,3,0,4.50569,0.0340769
-3.95874,1,0.637133,1,1,0,4.26603,0.0440266
-3.7453,1,0.637133,1,1,0,3.96974,0.0526778
-1.51342,1,0.637133,3,7,0,3.63447,0.483
-1.78932,0.988885,0.637133,3,7,0,1.92379,2.23626
-1.4385,1,0.637133,2,3,0,1.69605,1.65398
-1.39125,1,0.637133,1,1,0,1.44601,1.55353
-1.30708,0.948959,0.637133,1,3,0,1.77802,0.727449
-1.25043,0.995609,0.637133,1,3,0,1.36698,1.0265
-1.26985,0.971147,0.637133,2,3,0,1.56031,1.18893
-1.49805,0.968461,0.637133,2,3,0,1.5979,1.76867
-2.17567,0.806256,0.637133,1,1,0,2.18387,2.75336
-1.78052,1,0.637133,1,1,0,2.13292,2.2235
-1.6259,1,0.637133,1,1,0,1.80052,1.98769
-1.42187,1,0.637133,3,7,0,1.65872,0.562978
-1.45945,0.917318,0.637133,2,3,0,2.27847,1.6956
-1.5339,0.770993,0.637133,2,3,0,2.83954,0.468144
-1.25013,0.994214,0.637133,3,7,0,1.80754,1.01434
-1.25013,0.847816,0.637133,1,3,0,2.63841,1.01434
-1.31502,0.933377,0.637133,2,3,0,2.85501,0.71116
-2.43266,0.897935,0.637133,2,3,0,3.15039,3.06674
-2.51355,0.962521,0.637133,1,1,0,2.91622,3.16207
-2.38671,1,0.637133,1,1,0,2.83398,3.01195
-3.03567,0.719194,0.637133,1,1,0,3.42527,3.7504
-2.89572,0.507714,0.637133,3,7,0,5.16765,0.110087
-2.97095,0.998783,0.637133,1,1,0,3.01414,0.102915
-1.82338,0.83055,0.637133,1,3,0,3.67794,0.320345
-1.32396,0.991505,0.637133,1,3,0,2.09699,0.694265
-2.31604,0.885162,0.637133,1,3,0,3.45762,0.189507
-2.58019,0.993042,0.637133,1,1,0,2.58021,0.147029
-1.80565,0.987226,0.637133,2,5,0,2.84386,0.327134
-1.49537,1,0.637133,2,3,0,1.82442,0.496868
-4.23175,0.670311,0.637133,2,3,0,4.48085,4.99355
-1.41754,1,0.637133,1,1,0,3.20383,1.6107
-1.8814,0.917984,0.637133,3,7,0,2.03479,0.299507
-1.83755,1,0.637133,1,1,0,1.90634,0.315064
-1.25615,0.994822,0.637133,3,7,0,1.87224,0.904047
-2.33046,0.906521,0.637133,3,7,0,2.68126,2.9442
-1.52064,1,0.637133,1,1,0,2.07313,1.80963
-1.5256,0.998634,0.637133,1,1,0,1.58663,1.81849
-1.26571,0.987132,0.637133,3,7,0,1.63638,1.167
-1.5276,0.939625,0.637133,3,7,0,1.85692,0.472622
-1.5276,0.903862,0.637133,1,3,0,3.40616,0.472622
-1.26244,0.97805,0.637133,1,3,0,1.99373,1.1478
-1.76588,0.94086,0.637133,2,3,0,2.02462,2.20213
-1.27269,0.94046,0.637133,2,3,0,2.16467,1.20282
-1.72128,0.920998,0.637133,3,7,0,2.03136,2.13592
-1.8212,0.712696,0.637133,3,7,0,3.11757,0.321166
-1.95724,0.991686,0.637133,3,7,0,1.96159,0.275072
-1.98101,0.992269,0.637133,3,7,0,2.04151,2.50183
-1.6897,1,0.637133,1,1,0,1.95855,2.08794
-1.53337,1,0.637133,2,3,0,1.68456,1.83224
-1.31265,0.962049,0.637133,2,3,0,1.80272,1.35086
-1.39389,0.927582,0.637133,1,3,0,1.89726,0.593649
-1.79255,0.97462,0.637133,2,3,0,1.80381,0.332288
-1.25145,0.975326,0.637133,1,3,0,2.57801,1.04893
-1.25145,0.866967,0.637133,1,3,0,2.39755,1.04893
-1.25106,0.999425,0.637133,1,3,0,1.25716,0.959384
-1.50306,0.946266,0.637133,1,3,0,1.77706,0.490871
-1.382,0.991672,0.637133,3,7,0,1.71331,0.607968
-1.45071,0.981846,0.637133,2,3,0,1.67548,0.534913
-2.55536,0.88393,0.637133,1,3,0,3.60739,0.150501
-2.53295,0.998057,0.637133,2,3,0,2.82815,0.153716
-2.51166,1,0.637133,1,1,0,2.59009,0.156847
-2.43475,1,0.637133,1,1,0,2.54397,0.168809
-1.52398,0.991184,0.637133,1,3,0,2.99334,0.475232
-1.29496,0.958477,0.637133,1,3,0,2.15174,1.29269
-1.39429,0.991021,0.637133,3,7,0,1.395,0.593192
-1.44992,0.99727,0.637133,3,7,0,1.45068,0.535634
-1.35616,0.942445,0.637133,1,3,0,2.13108,1.4706
-1.27293,0.989598,0.637133,3,7,0,1.45286,0.820484
-1.60303,0.947957,0.637133,1,3,0,1.84646,0.423703
-1.29651,0.98056,0.637133,1,3,0,1.72959,0.751417
-1.6372,0.953954,0.637133,1,3,0,1.83569,0.404396
-1.2509,0.994524,0.637133,1,3,0,2.14483,1.03849
-1.33609,0.976335,0.637133,1,3,0,1.45122,0.673279
-1.25001,0.998761,0.637133,3,7,0,1.34819,0.996543
-1.31489,0.994254,0.637133,2,3,0,1.31595,1.35771
-1.25003,1,0.637133,2,3,0,1.30592,1.00663
-1.25834,0.998104,0.637133,1,3,0,1.26682,0.888873
-1.35828,0.990517,0.637133,2,3,0,1.35994,0.639405
-1.3433,1,0.637133,1,1,0,1.36261,0.66171
-1.3619,0.99902,0.637133,3,7,0,1.36675,0.634323
-1.97147,0.914635,0.637133,3,7,0,3.31235,0.270799
-1.26693,1,0.637133,1,3,0,2.71222,0.844325
-1.51123,0.96284,0.637133,1,3,0,1.67511,0.484645
-2.15882,0.948192,0.637133,1,3,0,2.46456,0.222007
-1.25121,0.930604,0.637133,1,3,0,3.67967,1.04473
-1.52205,0.924242,0.637133,1,3,0,1.92586,0.476633
-2.65819,0.920973,0.637133,2,5,0,2.67304,0.136718
-2.82734,0.996709,0.637133,1,1,0,2.84046,0.117094
-3.00865,0.999569,0.637133,3,7,0,3.02123,0.09952
-2.79849,0.994953,0.637133,2,3,0,3.6301,0.120201
-2.92104,0.999291,0.637133,2,3,0,2.94743,0.107613
-1.25641,0.998893,0.637133,2,5,0,3.05401,0.902123
-1.4541,0.965076,0.637133,1,3,0,1.60798,0.531812
-1.53884,0.995622,0.637133,3,7,0,1.53961,0.464693
-1.60789,0.995336,0.637133,1,1,0,1.61394,0.420859
-2.2093,0.959065,0.637133,2,3,0,2.47636,0.210855
-2.1068,1,0.637133,2,3,0,2.22429,0.234304
-2.29492,0.993785,0.637133,1,1,0,2.29785,0.19351
-2.42585,0.996362,0.637133,1,1,0,2.44161,0.170262
-1.34113,0.96793,0.637133,1,3,0,3.55007,0.665132
-1.60611,0.986247,0.637133,3,7,0,1.6228,0.421899
-2.45048,0.938748,0.637133,1,3,0,2.92446,0.166276
-2.23681,1,0.637133,1,1,0,2.44623,0.205077
-2.40125,0.99476,0.637133,3,7,0,2.58031,3.02935
-1.69286,1,0.637133,1,1,0,2.19959,2.09278
-1.4493,1,0.637133,1,1,0,1.63736,1.67563
-1.25126,1,0.637133,2,3,0,1.43696,1.04566
-1.2528,0.998849,0.637133,1,3,0,1.2616,0.934591
-1.32149,0.988846,0.637133,1,3,0,1.36246,0.698794
-1.25376,0.992283,0.637133,1,3,0,1.42764,1.07954
-1.39705,0.984299,0.637133,3,7,0,1.41866,1.56646
-1.69621,0.92393,0.637133,1,1,0,1.69793,2.0979
-1.39527,1,0.637133,1,1,0,1.6183,1.56251
-1.43033,0.996059,0.637133,3,7,0,1.46169,0.554405
-1.50172,0.996356,0.637133,3,7,0,1.50294,0.491907
-1.25,0.986159,0.637133,1,3,0,1.77139,1.00273
-1.25003,0.999896,0.637133,3,7,0,1.25101,0.993446
-1.32456,0.98326,0.637133,1,3,0,1.39793,0.693169
-1.251,0.997352,0.637133,1,3,0,1.36884,0.960545
-1.34096,0.982024,0.637133,1,3,0,1.41365,0.665404
-1.48818,0.988516,0.637133,3,7,0,1.56904,1.75037
-1.29177,0.982127,0.637133,2,3,0,1.62328,1.28128
-1.42279,0.874462,0.637133,2,3,0,2.79697,0.562024
-1.26404,0.982231,0.637133,1,3,0,1.73303,1.15745
-1.39505,0.948083,0.637133,1,3,0,1.70255,0.592305
-1.26976,0.99623,0.637133,2,3,0,1.47233,0.83257
-1.2636,0.999456,0.637133,2,7,0,1.2797,1.15486
-2.17459,0.839228,0.637133,3,7,0,2.95059,2.752
-2.17459,0.961642,0.637133,1,1,0,2.51171,2.752
-1.67815,1,0.637133,2,3,0,2.06064,2.07013
-3.43158,0.52225,0.637133,2,5,0,4.93769,0.0688062
-3.58006,0.998532,0.637133,1,1,0,3.60576,0.0606006
-4.1437,0.992776,0.637133,2,3,0,4.68502,0.0377327
-1.37062,0.991806,0.637133,2,5,0,3.96428,0.622526
-1.79316,0.957217,0.637133,1,3,0,1.98006,0.332048
-1.6221,0.992676,0.637133,3,7,0,1.78464,0.41274
-1.26304,0.988722,0.637133,1,3,0,1.88774,0.862425
-1.34263,0.962436,0.637133,3,7,0,1.73362,0.66276
-1.33584,1,0.637133,1,1,0,1.34955,0.673691
-1.32151,0.977153,0.637133,1,3,0,1.69333,1.37742
-1.25234,1,0.637133,3,7,0,1.31388,1.06237
-1.32413,0.977661,0.637133,1,3,0,1.43841,0.693946
-1.688,0.972411,0.637133,2,3,0,1.69143,0.378282
-1.81868,0.997652,0.637133,2,3,0,1.82076,0.322124
-3.07857,0.727347,0.637133,3,7,0,4.03121,0.0935454
-1.26392,1,0.637133,3,7,0,2.9049,0.858082
-1.4986,0.96297,0.637133,1,3,0,1.66191,0.494333
-1.25121,0.984194,0.637133,1,3,0,1.80728,1.04459
-1.36945,0.966953,0.637133,1,3,0,1.53521,0.624071
-1.36945,0.861135,0.637133,1,3,0,3.5025,0.624071
-1.41209,0.996104,0.637133,1,1,0,1.41413,0.573265
-1.28189,0.99522,0.637133,2,3,0,1.50921,0.790788
-1.27127,0.990802,0.637133,1,3,0,1.40057,1.19599
-1.34839,0.987188,0.637133,3,7,0,1.39412,1.45089
-1.37588,0.996403,0.637133,3,7,0,1.40382,0.615692
-1.25013,0.992522,0.637133,1,3,0,1.48254,0.985695
-1.26551,0.997136,0.637133,1,3,0,1.27624,0.850631
-1.66476,0.933155,0.637133,1,3,0,2.02965,0.389874
-1.26763,0.963257,0.637133,1,3,0,2.40678,1.17749
-1.26212,1,0.637133,2,3,0,1.26739,1.14578
-1.26185,0.999976,0.637133,3,7,0,1.26391,0.86857
-1.27017,0.993721,0.637133,1,3,0,1.33851,1.19058
-1.87104,0.938061,0.637133,3,7,0,1.88489,0.303082
-1.26822,0.999135,0.637133,3,7,0,1.88443,0.838839
-1.31802,0.986464,0.637133,1,3,0,1.46453,1.36712
-1.31802,0.235442,0.637133,1,1,0,4.03803,1.36712
-1.27193,0.981361,0.637133,1,3,0,1.48311,0.824201
-1.34544,0.993206,0.637133,3,7,0,1.37254,1.44325
-1.3511,0.998756,0.637133,1,1,0,1.3682,1.45783
-1.53959,0.9618,0.637133,3,7,0,1.67337,0.464175
-1.25019,0.991138,0.637133,1,3,0,1.87627,1.01748
-1.65846,0.893002,0.637133,1,3,0,2.26445,0.393115
-1.74107,0.995294,0.637133,1,1,0,1.74953,0.353781
-1.65246,1,0.637133,2,3,0,1.74302,0.396244
-1.57563,0.996463,0.637133,3,7,0,1.65756,0.440374
-1.26434,0.979355,0.637133,1,3,0,1.7814,0.856099
-1.25792,0.997289,0.637133,3,7,0,1.29926,1.11683
-1.25623,0.97431,0.637133,2,3,0,1.50824,1.10316
-1.28146,0.996762,0.637133,2,3,0,1.29098,1.24144
-1.25611,0.994019,0.637133,1,3,0,1.34146,0.904338
-1.25611,0.977521,0.637133,1,3,0,1.46297,0.904338
-3.01721,0.825473,0.637133,2,5,0,3.37458,3.73024
-2.4625,1,0.637133,1,1,0,3.15861,3.10207
-1.53158,1,0.637133,1,1,0,2.15798,1.82908
-1.3196,0.954871,0.637133,2,3,0,1.8351,1.37183
-1.71848,0.773072,0.637133,3,7,0,3.54896,0.363894
-1.57659,1,0.637133,1,1,0,1.70961,0.439773
-1.2506,0.98486,0.637133,1,3,0,1.90937,0.969275
-1.28991,0.99271,0.637133,1,3,0,1.31703,0.768134
-1.30158,0.984389,0.637133,1,3,0,1.50312,1.31542
-1.254,0.964452,0.637133,3,7,0,1.58051,0.922085
-2.03708,0.948162,0.637133,2,3,0,2.15971,2.57584
-2.27665,0.905965,0.637133,1,1,0,2.49339,2.87864
-1.4491,1,0.637133,3,7,0,2.15201,0.536396
-1.35089,0.990874,0.637133,3,7,0,1.64988,0.650129
-1.47679,0.977443,0.637133,2,3,0,1.67159,0.512002
-1.4513,1,0.637133,2,3,0,1.48617,0.534371
-1.25376,0.999434,0.637133,3,7,0,1.44628,1.07955
-1.70406,0.955929,0.637133,2,3,0,1.82391,2.10989
-2.56277,0.719252,0.637133,1,1,0,2.62747,3.21942
-1.97734,1,0.637133,2,3,0,2.49404,2.49693
-4.04883,0.31778,0.637133,3,7,0,4.41747,0.0408343
-2.54412,1,0.637133,2,5,0,4.02784,0.152103
-1.83528,0.959457,0.637133,3,7,0,2.45432,2.30201
-1.53349,1,0.637133,2,3,0,1.77148,1.83244
-1.53349,0.70857,0.637133,1,1,0,2.20244,1.83244
-1.5629,0.991751,0.637133,1,1,0,1.6225,1.8834
-1.67694,0.966546,0.637133,1,1,0,1.73162,2.06826
-1.5514,1,0.637133,2,3,0,1.68951,1.86367
-1.25363,1,0.637133,2,3,0,1.55918,1.07819
-1.25135,0.951795,0.637133,2,3,0,1.82686,1.04713
-1.51703,0.971703,0.637133,3,7,0,1.55452,0.480318
-1.96043,0.626462,0.637133,2,3,0,3.42466,2.47431
-1.56528,1,0.637133,1,1,0,1.86561,1.88745
-1.26741,0.990433,0.637133,2,3,0,1.64755,1.17629
-1.31988,0.970139,0.637133,1,3,0,1.50687,0.701813
-1.47737,0.974971,0.637133,2,3,0,1.64035,0.511515
-1.31233,0.970712,0.637133,1,3,0,2.08195,1.34987
-1.4176,0.960064,0.637133,3,7,0,1.62318,1.61083
-1.2763,0.994676,0.637133,3,7,0,1.4686,1.21941
-1.2502,0.955669,0.637133,3,7,0,1.64199,0.982309
-1.79068,0.867814,0.637133,1,3,0,2.58741,0.333036
-3.08558,0.649789,0.637133,3,7,0,4.11774,0.0929682
-3.34023,0.996692,0.637133,1,1,0,3.34375,0.0744416
-3.29596,1,0.637133,1,1,0,3.40026,0.0773496
-3.31708,0.999755,0.637133,1,1,0,3.38779,0.0759474
-3.13869,1,0.637133,1,1,0,3.33087,0.0887236
-2.20065,0.998069,0.637133,1,3,0,3.47747,0.212715
-1.32584,0.984292,0.637133,1,3,0,2.99229,0.690881
-1.45093,0.992098,0.637133,3,7,0,1.4847,1.67886
-1.45093,0.922173,0.637133,1,1,0,1.6677,1.67886
-1.38543,1,0.637133,1,1,0,1.44982,1.54037
-1.88277,0.936981,0.637133,3,7,0,1.8853,0.299042
-1.54059,0.987214,0.637133,3,7,0,1.97031,1.84489
-1.54059,0.815738,0.637133,1,1,0,1.97645,1.84489
-1.65946,0.981354,0.637133,3,7,0,1.73895,0.392598
-1.72737,0.994761,0.637133,2,3,0,1.86209,0.359863
-1.64125,1,0.637133,1,1,0,1.72943,0.402203
-1.94546,0.971727,0.637133,2,3,0,2.29198,0.278682
-1.92757,1,0.637133,1,1,0,1.98544,0.284287
-1.28539,0.984548,0.637133,1,3,0,2.47953,0.780537
-1.27973,0.993219,0.637133,2,3,0,3.31298,0.797443
-1.31173,0.984165,0.637133,1,3,0,1.493,1.34804
-2.46014,0.815499,0.637133,2,5,0,2.8476,0.164742
-3.11952,0.982251,0.637133,2,5,0,3.7683,3.84147
-3.11952,0.320824,0.637133,2,3,0,4.66539,3.84147
-2.70187,1,0.637133,2,5,0,3.09457,0.131311
-2.81311,0.997883,0.637133,1,1,0,2.84138,0.118615
-2.96781,0.999125,0.637133,2,3,0,2.98599,0.103204
-3.27427,0.995624,0.637133,1,1,0,3.27437,0.0788196
-4.91786,0.976558,0.637133,1,3,0,6.11183,0.0199539
-5.21389,0.999179,0.637133,1,1,0,5.21729,0.0156791
-1.34417,0.99972,0.637133,3,7,0,5.47774,0.660341
-1.26794,0.995745,0.637133,3,7,0,1.41689,0.84
-2.29603,0.913539,0.637133,1,3,0,3.8409,0.193297
-3.3561,0.986784,0.637133,2,5,0,3.84225,0.0734275
-2.17279,0.8676,0.637133,3,7,0,4.46032,0.218847
-2.32078,0.997716,0.637133,3,7,0,2.33057,0.188624
-1.46312,0.88434,0.637133,1,3,0,2.8632,0.523748
-1.44457,1,0.637133,1,1,0,1.47471,0.540622
-1.47307,0.998358,0.637133,3,7,0,1.48312,0.515145
