# stan_version_major = 2
# stan_version_minor = 29
# stan_version_patch = 0
# model = code_5_model
# start_datetime = 2023-03-19 18:48:03 UTC
# method = sample (Default)
#   sample
#     num_samples = 6000
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 3
# data
#   file =  (Default)
# init = 2 (Default)
# random
#   seed = 4838282
# output
#   file = /home/Lab_2/samples/code_5-20230319184803_3.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.29.0
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,theta
-1.82285,0.960927,1.00813,1,1,0,1.83401,0.320543
-1.86381,0.978185,1.00813,2,3,0,2.38843,0.305613
-1.25,0.957222,1.00813,2,3,0,2.36943,0.998954
-1.27759,0.992383,1.00813,1,3,0,1.27961,0.804345
-1.27759,0.0137111,1.00813,1,1,0,2.79428,0.804345
-1.25,0.997396,1.00813,2,3,0,1.29006,0.99722
-1.34388,0.972981,1.00813,1,3,0,1.34445,1.43917
-1.37487,0.985548,1.00813,2,3,0,1.4217,1.51591
-1.27592,1,1.00813,1,1,0,1.33682,1.21771
-2.09106,0.262326,1.00813,2,3,0,2.55819,0.238199
-1.63267,1,1.00813,2,3,0,2.03297,0.406865
-2.08624,0.943571,1.00813,1,1,0,2.08694,0.239408
-2.40388,0.932237,1.00813,1,3,0,2.83055,3.03249
-2.09928,0.683351,1.00813,2,3,0,3.35013,0.236154
-1.32728,0.378989,1.00813,2,3,0,2.2382,1.394
-1.32728,0.0688743,1.00813,1,1,0,2.27686,1.394
-1.33874,0.993949,1.00813,1,1,0,1.3755,1.42556
-1.43253,0.947689,1.00813,1,1,0,1.48085,1.64184
-1.34902,1,1.00813,2,3,0,1.40885,0.652927
-1.39965,0.999002,1.00813,2,3,0,1.55836,0.587014
-1.52643,0.976017,1.00813,2,3,0,1.59125,1.81995
-2.79442,0.292775,1.00813,1,3,0,4.54881,0.120647
-2.7182,1,1.00813,1,1,0,2.93603,0.129354
-2.97823,0.98866,1.00813,1,1,0,3.05845,0.10225
-1.38696,1,1.00813,2,3,0,2.7949,0.601892
-1.26397,1,1.00813,2,3,0,1.36135,1.15705
-1.31374,0.843797,1.00813,2,3,0,1.6387,0.713709
-1.30945,1,1.00813,1,1,0,1.3297,0.722438
-1.38268,0.988449,1.00813,2,3,0,1.49222,0.607129
-1.25603,0.996171,1.00813,1,3,0,1.34816,0.904979
-1.26977,0.994256,1.00813,2,3,0,1.28848,1.18853
-1.26977,0.046507,1.00813,1,1,0,2.32668,1.18853
-1.56857,0.759,1.00813,2,3,0,1.70178,0.444861
-2.97586,0.543028,1.00813,2,3,0,3.23832,0.102467
-1.28013,0.333412,1.00813,2,3,0,3.30032,0.796209
-1.28013,0.265749,1.00813,1,1,0,2.18743,0.796209
-1.30617,0.979751,1.00813,2,3,0,1.41251,0.729393
-1.36239,0.793634,1.00813,2,3,0,2.02895,0.633643
-2.50188,0.666552,1.00813,1,1,0,2.50193,3.1484
-2.50188,0.313981,1.00813,1,3,0,3.00927,3.1484
-1.41463,1,1.00813,1,3,0,2.21346,0.570552
-2.96508,0.683199,1.00813,2,3,0,2.97387,3.6731
-1.92641,0.787949,1.00813,2,3,0,2.2109,0.284658
-1.71572,1,1.00813,1,1,0,1.93493,0.365161
-1.27468,0.946704,1.00813,2,3,0,1.65937,0.814216
-1.27468,0.17875,1.00813,2,3,0,4.08713,0.814216
-1.30754,0.990951,1.00813,2,3,0,1.36839,0.726455
-1.46358,0.962681,1.00813,1,1,0,1.46396,0.523336
-1.46358,2.68461e-44,1.00813,1,1,0,6.53907,0.523336
-1.38841,1,1.00813,1,1,0,1.46796,0.600151
-1.31014,1,1.00813,2,3,0,1.37441,0.721009
-1.60133,0.941712,1.00813,1,3,0,1.63443,1.94773
-1.45915,1,1.00813,1,1,0,1.64092,1.69501
-1.93982,0.833205,1.00813,2,3,0,1.94073,0.280432
-3.28904,0.964729,1.00813,1,3,0,3.43362,0.0778152
-1.4094,0.970517,1.00813,1,3,0,4.16565,1.59338
-1.4094,0.948013,1.00813,1,1,0,1.5335,1.59338
-1.25043,1,1.00813,1,1,0,1.33833,1.02643
-1.26561,0.995396,1.00813,1,3,0,1.268,0.850186
-1.38356,0.832297,1.00813,2,3,0,2.14773,0.606048
-1.26245,0.999694,1.00813,1,3,0,1.34948,0.865433
-1.98125,0.518433,1.00813,2,3,0,2.14264,0.267915
-1.31516,1,1.00813,2,3,0,1.73918,1.35852
-1.50492,0.895972,1.00813,1,1,0,1.54642,1.78125
-1.50492,0.000207528,1.00813,1,1,0,3.2014,1.78125
-1.25675,1,1.00813,1,3,0,1.41044,0.899615
-1.25675,0.063413,1.00813,1,1,0,2.41696,0.899615
-1.4107,0.95562,1.00813,2,3,0,1.45167,0.574761
-1.72828,0.942917,1.00813,1,1,0,1.72834,0.359452
-2.79206,0.964084,1.00813,1,3,0,2.86878,0.120906
-1.45605,0.478099,1.00813,2,3,0,2.85093,0.530042
-1.3602,1,1.00813,1,1,0,1.44679,0.636693
-1.92412,0.900995,1.00813,1,3,0,1.9538,2.42522
-1.87598,1,1.00813,1,1,0,2.33326,2.35904
-1.4563,0.93871,1.00813,2,3,0,1.75809,1.68943
-1.7185,0.829818,1.00813,1,1,0,1.8771,2.13173
-1.25775,1,1.00813,1,3,0,1.51734,0.89276
-1.30439,0.985597,1.00813,2,3,0,1.32808,1.32469
-1.72487,0.769963,1.00813,1,1,0,1.78397,2.14131
-2.70373,0.368559,1.00813,1,1,0,3.44141,3.38123
-2.34218,0.461637,1.00813,2,3,0,3.4132,2.95839
-2.55276,0.783735,1.00813,1,1,0,3.58774,3.2078
-2.01199,0.437572,1.00813,1,3,0,3.61,0.259118
-1.80894,1,1.00813,1,1,0,2.03401,0.32586
-2.2851,0.952636,1.00813,2,3,0,2.70191,0.195407
-2.0566,1,1.00813,1,1,0,2.32285,0.247027
-2.37115,0.974689,1.00813,1,1,0,2.40786,0.179535
-1.38605,0.971475,1.00813,1,3,0,2.6509,1.54178
-1.50538,0.802644,1.00813,2,3,0,1.74857,0.489082
-1.34385,1,1.00813,1,1,0,1.47235,0.660841
-1.28819,0.98992,1.00813,2,3,0,1.4263,0.772732
-1.26385,0.899636,1.00813,2,3,0,1.64489,0.858444
-1.91318,0.746199,1.00813,1,1,0,1.91348,2.4103
-1.72933,1,1.00813,1,1,0,2.12681,2.14801
-1.87087,0.580283,1.00813,1,3,0,2.72747,0.303142
-1.27423,1,1.00813,2,3,0,1.69016,1.21004
-1.31208,0.991311,1.00813,2,3,0,1.32187,1.34912
-1.44632,0.948599,1.00813,2,3,0,1.48126,1.66971
-1.57588,0.916959,1.00813,1,1,0,1.70079,1.90539
-1.58201,0.817327,1.00813,2,3,0,2.14359,0.436388
-1.54129,0.980567,1.00813,2,3,0,1.94962,0.462999
-1.5559,0.974402,1.00813,1,3,0,1.78518,1.87141
-2.84733,0.281183,1.00813,1,1,0,3.51994,3.54278
-1.45166,1,1.00813,1,1,0,2.10898,1.68031
-1.45166,0.734118,1.00813,1,1,0,1.74864,1.68031
-1.92017,0.626964,1.00813,1,3,0,2.55252,0.286654
-1.9761,0.994173,1.00813,1,1,0,2.07466,0.26943
-2.38264,0.988486,1.00813,2,3,0,2.39937,0.177538
-5.18908,0.851766,1.00813,1,3,0,6.34643,0.0159984
-3.17398,1,1.00813,2,3,0,5.30896,0.086021
-1.25179,1,1.00813,2,3,0,2.71743,0.947421
-1.25179,0.609362,1.00813,1,1,0,1.6825,0.947421
-1.44825,0.950474,1.00813,2,3,0,1.53293,0.537184
-1.41976,1,1.00813,1,1,0,1.47901,0.565156
-3.54197,0.750863,1.00813,2,3,0,3.57534,0.062601
-1.74159,0.533184,1.00813,2,3,0,3.78635,0.353557
-2.87017,0.962646,1.00813,1,3,0,2.96501,0.112648
-1.25163,0.986639,1.00813,1,3,0,3.21053,0.949816
-2.40859,0.503289,1.00813,1,1,0,2.4649,3.03811
-1.25006,1,1.00813,1,1,0,1.76176,1.00948
-2.49848,0.214392,1.00813,2,3,0,3.11549,0.158823
-2.72089,0.98797,1.00813,1,1,0,2.8038,0.129034
-2.24937,1,1.00813,1,1,0,2.70779,0.202506
-3.61516,0.882194,1.00813,1,3,0,3.73184,0.0588176
-1.7615,0.514184,1.00813,2,3,0,3.88877,0.345007
-1.33699,1,1.00813,1,3,0,1.68376,0.671805
-1.30688,1,1.00813,1,1,0,1.34057,0.727857
-2.7983,0.235952,1.00813,2,3,0,3.33915,0.120222
-2.39521,1,1.00813,1,1,0,2.80876,0.175383
-2.5809,0.996256,1.00813,2,3,0,2.67035,0.146932
-1.26291,0.339642,1.00813,2,3,0,2.72328,0.863101
-1.26291,0.00273862,1.00813,1,1,0,2.91951,0.863101
-1.48837,0.94781,1.00813,1,3,0,1.50003,0.50246
-3.88678,0.750595,1.00813,2,3,0,3.90731,0.0467631
-3.41277,1,1.00813,1,1,0,3.91705,0.0699282
-1.25137,1,1.00813,2,3,0,2.90067,0.953918
-1.25026,1,1.00813,1,1,0,1.25099,0.979647
-1.69034,0.808521,1.00813,1,1,0,1.69186,2.08891
-2.50899,0.116683,1.00813,2,3,0,4.09729,0.157245
-1.31066,0.99518,1.00813,2,3,0,2.55849,0.719949
-1.31066,0.86638,1.00813,1,3,0,1.74837,0.719949
-1.25589,1,1.00813,1,3,0,1.29346,0.906066
-1.25589,0.270881,1.00813,1,1,0,2.05124,0.906066
-1.33615,0.979246,1.00813,1,3,0,1.34362,1.41857
-1.75159,0.54075,1.00813,2,3,0,2.84183,0.349221
-1.41859,1,1.00813,1,1,0,1.69107,0.566376
-4.38632,0.316271,1.00813,2,3,0,4.72922,5.14759
-2.81059,0.683321,1.00813,2,3,0,3.14371,0.118887
-1.25513,0.990126,1.00813,1,3,0,3.09652,0.912152
-1.26263,0.997492,1.00813,1,1,0,1.26359,0.864516
-1.26263,4.98092e-08,1.00813,1,1,0,3.72034,0.864516
-1.65895,0.902349,1.00813,1,3,0,1.66145,2.04022
-1.25359,1,1.00813,1,1,0,1.4555,1.07773
-1.95819,0.665139,1.00813,1,1,0,1.98967,2.4713
-1.26593,1,1.00813,1,1,0,1.64557,0.848727
-1.26593,0.0555001,1.00813,1,1,0,2.50055,0.848727
-1.26593,0.211354,1.00813,2,3,0,3.08163,0.848727
-1.26197,1,1.00813,1,1,0,1.26812,0.867897
-1.26197,0.942889,1.00813,1,3,0,1.44592,0.867897
-1.8925,0.75127,1.00813,1,1,0,1.89283,2.3819
-1.36766,1,1.00813,1,1,0,1.65976,1.49878
-1.27521,1,1.00813,1,1,0,1.33261,1.21451
-1.26084,1,1.00813,2,3,0,1.2777,0.874019
-1.2676,0.999083,1.00813,2,3,0,1.26807,1.17732
-1.28664,0.997428,1.00813,2,3,0,1.28828,0.777012
-1.28664,0.000741309,1.00813,1,1,0,3.18572,0.777012
-2.24414,0.372865,1.00813,2,3,0,2.47282,0.203572
-1.25289,0.973909,1.00813,2,3,0,2.69629,0.933568
-1.25289,0.0683855,1.00813,1,1,0,2.37005,0.933568
-1.45478,0.943487,1.00813,1,3,0,1.47344,0.531196
-1.37229,1,1.00813,1,1,0,1.45294,0.620332
-1.37229,0.988516,1.00813,1,1,0,1.43442,0.620332
-1.28674,1,1.00813,2,3,0,1.34468,1.26245
-1.26276,1,1.00813,1,1,0,1.28041,1.14978
-2.04374,0.70131,1.00813,2,3,0,2.10383,2.58454
-2.04374,0.526485,1.00813,1,3,0,2.44984,2.58454
-1.27424,1,1.00813,1,1,0,1.70279,0.815764
-2.5772,0.777574,1.00813,2,3,0,2.6419,0.147442
-2.96362,0.981605,1.00813,1,1,0,3.00628,0.103591
-1.73178,1,1.00813,1,3,0,2.96567,0.357888
-1.32613,1,1.00813,1,3,0,1.65539,0.69036
-1.40676,0.989156,1.00813,2,3,0,1.533,0.579061
-1.68356,0.949198,1.00813,1,1,0,1.68442,0.380449
-2.00805,0.908878,1.00813,2,3,0,2.01859,2.5377
-2.60818,0.11615,1.00813,2,3,0,4.67964,0.143228
-2.46091,1,1.00813,2,3,0,2.70544,0.164621
-1.34822,1,1.00813,2,3,0,2.03647,1.45045
-1.73832,0.764054,1.00813,2,3,0,2.09293,0.354991
-1.36917,0.874674,1.00813,2,3,0,1.94545,0.62445
-1.34141,0.993921,1.00813,2,3,0,1.53576,0.664685
-1.26671,1,1.00813,1,1,0,1.31961,0.845282
-2.25521,0.607923,1.00813,1,1,0,2.26794,2.8523
-2.25521,0.120776,1.00813,2,3,0,3.57495,2.8523
-1.36431,1,1.00813,1,1,0,1.79502,1.49067
-2.23767,0.510194,1.00813,1,1,0,2.46155,2.83063
-1.27302,0.956136,1.00813,2,3,0,1.69584,1.2044
-2.06756,0.796622,1.00813,2,3,0,2.09901,0.244175
-1.53198,0.965228,1.00813,1,3,0,2.33702,1.82977
-1.53198,0.649755,1.00813,2,3,0,1.89415,1.82977
-1.53198,0.0691856,1.00813,1,1,0,2.53143,1.82977
-1.53198,0.646303,1.00813,1,1,0,1.93023,1.82977
-1.29028,1,1.00813,1,3,0,1.49093,0.767146
-1.26626,0.895017,1.00813,2,3,0,1.90948,0.84725
-1.26626,0.278006,1.00813,1,1,0,2.10455,0.84725
-1.25368,1,1.00813,1,1,0,1.26233,0.925217
-1.25368,0.0364323,1.00813,1,1,0,2.49392,0.925217
-1.26079,0.93625,1.00813,2,3,0,1.51675,1.13722
-1.57593,0.846393,1.00813,1,1,0,1.58711,1.90548
-1.57593,0.784095,1.00813,1,3,0,1.85012,1.90548
-2.14852,0.549124,1.00813,2,3,0,2.51266,2.71913
-1.40294,1,1.00813,1,1,0,1.80127,1.5794
-1.40294,0.391215,1.00813,1,3,0,3.06193,1.5794
-1.40294,0.545024,1.00813,2,3,0,1.82568,1.5794
-3.29796,0.155907,1.00813,1,1,0,4.04536,4.03284
-1.50131,1,1.00813,1,1,0,2.73517,0.492219
-1.49804,0.992945,1.00813,2,3,0,1.89838,0.494773
-1.32622,1,1.00813,1,1,0,1.45931,0.690188
-1.83831,0.912441,1.00813,1,3,0,1.86875,0.314787
-1.25281,1,1.00813,2,3,0,1.7043,1.06852
-1.27059,0.992574,1.00813,1,1,0,1.2711,1.19267
-1.31685,0.990005,1.00813,2,3,0,1.32346,0.707592
-1.79885,0.914137,1.00813,1,3,0,1.827,0.329794
-2.11895,0.988688,1.00813,2,3,0,2.13959,0.231355
-2.74973,0.956164,1.00813,1,1,0,2.75062,0.125668
-2.4714,1,1.00813,1,1,0,2.79995,0.162977
-1.97206,1,1.00813,1,1,0,2.4351,0.270623
-1.9947,0.997731,1.00813,1,1,0,2.1107,0.264017
-1.56688,1,1.00813,1,1,0,1.93477,0.445947
-1.25283,0.997377,1.00813,2,3,0,1.55875,0.934202
-2.02428,0.81464,1.00813,2,3,0,2.25012,0.255708
-2.37222,0.971375,1.00813,1,1,0,2.40069,0.179348
-6.60345,0.501795,1.00813,1,1,0,7.02292,7.26596
-6.60345,0.0428955,1.00813,1,1,0,6.60707,7.26596
-6.60345,0.571429,1.00813,2,7,0,8.94651,7.26596
-6.60345,0.244822,1.00813,1,1,0,6.70765,7.26596
-2.19164,1,1.00813,1,1,0,5.76903,0.214672
-2.10916,1,1.00813,1,1,0,2.2907,0.233726
-1.75746,0.952414,1.00813,1,3,0,2.509,2.18976
-1.80085,0.774755,1.00813,2,3,0,2.14732,2.2529
-1.25011,1,1.00813,1,1,0,1.52689,0.986889
-1.35236,0.967477,1.00813,2,3,0,1.37356,0.647951
-1.29301,1,1.00813,2,3,0,1.34106,0.760085
-2.59461,0.522412,1.00813,1,1,0,2.61848,3.25627
-1.48276,1,1.00813,1,3,0,2.40602,0.507038
-1.25996,1,1.00813,2,3,0,1.43727,1.13162
-3.27435,0.191638,1.00813,1,1,0,3.68563,4.00769
-1.28506,1,1.00813,1,1,0,2.18507,0.781482
-1.30047,0.995593,1.00813,1,1,0,1.30886,0.742076
-3.13977,0.720799,1.00813,2,3,0,3.17066,0.0886398
-2.33139,0.674492,1.00813,1,3,0,3.09599,0.186663
-1.97488,1,1.00813,2,3,0,2.32457,0.26979
-1.47988,1,1.00813,1,3,0,1.89937,0.509416
-1.85088,0.980505,1.00813,2,3,0,1.85108,0.310217
-1.85088,2.18527e-07,1.00813,1,1,0,5.98143,0.310217
-2.54444,0.923505,1.00813,1,3,0,2.73815,3.19812
-2.54444,0.128736,1.00813,1,3,0,3.64138,3.19812
-2.54444,0.647809,1.00813,1,3,0,2.68974,3.19812
-1.3001,1,1.00813,1,1,0,1.96773,0.742933
-1.34472,0.976671,1.00813,2,3,0,1.49155,0.659494
-1.88279,0.909728,1.00813,2,3,0,1.96003,0.299033
-1.44132,0.530336,1.00813,2,3,0,2.05906,1.65969
-1.53774,0.918868,1.00813,2,3,0,1.6536,1.8399
-1.5177,1,1.00813,1,1,0,1.67951,1.80438
-1.5177,0.363249,1.00813,1,1,0,2.11834,1.80438
-1.43162,0.909407,1.00813,1,3,0,1.73,0.553124
-1.64117,0.980185,1.00813,2,3,0,1.77402,0.402249
-2.05832,0.948161,1.00813,1,1,0,2.06075,0.246578
-1.60659,1,1.00813,2,3,0,1.99875,0.421616
-1.89897,0.946279,1.00813,1,3,0,2.09755,2.39081
-1.56359,1,1.00813,2,3,0,1.71191,0.448073
-1.50297,0.979529,1.00813,2,3,0,1.76536,1.7777
-1.40355,0.931019,1.00813,1,3,0,1.67126,0.582618
-1.25018,0.986662,1.00813,1,3,0,1.36967,0.983103
-1.25018,0.0250305,1.00813,1,1,0,2.50889,0.983103
-1.25903,0.997672,1.00813,1,3,0,1.25918,0.884588
-1.4883,0.935411,1.00813,2,3,0,1.53159,0.50252
-1.39722,0.916766,1.00813,2,3,0,1.79687,0.589799
-1.39722,0.973308,1.00813,1,1,0,1.51629,0.589799
-1.2575,1,1.00813,2,3,0,1.37558,1.11356
-1.35913,0.953562,1.00813,1,1,0,1.36152,1.47798
-3.54163,0.115389,1.00813,1,1,0,4.3629,4.28947
-3.54163,0.00913558,1.00813,3,7,0,5.57885,4.28947
-1.67028,1,1.00813,1,1,0,3.2445,0.387066
-2.15197,0.943262,1.00813,1,1,0,2.15246,0.223577
-1.94025,1,1.00813,2,3,0,2.18478,0.280298
-1.65374,1,1.00813,1,1,0,1.91899,0.395572
-1.47869,0.97819,1.00813,2,3,0,1.85191,1.73253
-1.35686,0.966217,1.00813,1,3,0,1.57519,0.64143
-1.27686,1,1.00813,1,1,0,1.33521,0.80675
-1.46298,0.952588,1.00813,2,3,0,1.60136,0.523864
-2.63845,0.882441,1.00813,2,3,0,2.80279,0.139246
-1.28658,1,1.00813,2,3,0,2.19684,1.26181
-1.42998,0.926458,1.00813,1,1,0,1.44976,1.63661
-2.04932,0.245969,1.00813,2,3,0,2.77338,0.24895
-2.58793,0.959028,1.00813,1,1,0,2.59274,0.145967
-2.43981,1,1.00813,1,1,0,2.68355,0.167989
-1.48684,0.964145,1.00813,1,3,0,2.80618,1.74788
-1.37628,1,1.00813,1,1,0,1.49323,1.51923
-1.66706,0.913243,1.00813,2,3,0,1.67284,0.3887
-1.66706,0.299185,1.00813,1,1,0,3.6329,0.3887
-2.10019,0.948132,1.00813,1,1,0,2.1025,0.235929
-3.04222,0.948559,1.00813,2,3,0,3.39929,0.0965998
-5.01714,0.648506,1.00813,1,3,0,5.37008,0.0184017
-3.26031,0.666667,1.00813,1,3,0,5.19801,0.0797813
-3.9926,0.982377,1.00813,1,1,0,3.99644,0.0427971
-1.33107,0.333333,1.00813,2,3,0,5.09407,0.681719
-1.3431,0.996969,1.00813,1,1,0,1.36407,0.662019
-1.61784,0.952587,1.00813,1,3,0,1.67204,1.97467
-1.50002,0.85422,1.00813,1,3,0,1.92167,0.493221
-1.35073,1,1.00813,1,1,0,1.47169,0.650368
-1.35073,0.268468,1.00813,1,1,0,2.47532,0.650368
-1.2917,1,1.00813,1,1,0,1.33922,0.763446
-2.10615,0.71638,1.00813,2,3,0,3.07192,0.234463
-1.49538,0.411769,1.00813,2,3,0,2.36345,1.76374
-1.25015,1,1.00813,1,3,0,1.38599,0.984741
-1.31236,0.983059,1.00813,1,3,0,1.31695,0.716478
-1.40131,0.976289,1.00813,2,3,0,1.4906,1.57582
-1.68446,0.825458,1.00813,1,1,0,1.80287,2.07987
-1.25082,1,1.00813,1,1,0,1.47982,0.964318
-2.39694,0.503138,1.00813,1,1,0,2.45613,3.0242
-1.33452,1,1.00813,1,1,0,1.98989,0.675888
-1.25119,0.996765,1.00813,1,3,0,1.3113,0.957019
-1.28405,0.982605,1.00813,2,3,0,1.32316,1.25192
-1.28405,0.0241514,1.00813,1,1,0,2.43161,1.25192
-1.32767,0.978664,1.00813,1,1,0,1.34244,1.3951
-1.32767,0.51401,1.00813,1,3,0,2.66169,1.3951
-1.36071,0.982329,1.00813,1,1,0,1.39855,1.48189
-1.26234,1,1.00813,2,3,0,1.31825,1.14716
-1.30597,0.980166,1.00813,1,1,0,1.31013,1.32983
-1.51248,0.888311,1.00813,1,1,0,1.5492,1.79497
-1.57268,0.959121,1.00813,1,1,0,1.73213,1.89999
-1.4187,1,1.00813,2,3,0,1.55324,0.566259
-1.40528,1,1.00813,1,1,0,1.4534,0.580699
-1.26202,0.977357,1.00813,2,3,0,1.58619,1.14518
-1.26202,0.35727,1.00813,1,3,0,4.38154,1.14518
-1.26202,0.57116,1.00813,1,3,0,2.73689,1.14518
-1.26202,0.115243,1.00813,1,1,0,2.15409,1.14518
-1.5037,0.882755,1.00813,1,1,0,1.51239,1.77903
-1.5037,0.291245,1.00813,1,1,0,2.16351,1.77903
-1.5037,0.597395,1.00813,1,1,0,1.92003,1.77903
-1.5609,0.914175,1.00813,2,3,0,1.71354,1.87998
-1.28202,1,1.00813,1,1,0,1.42993,1.24374
-1.47525,0.900886,1.00813,1,1,0,1.49495,1.72602
-1.2733,1,1.00813,1,3,0,1.42788,0.819145
-1.26205,0.895096,1.00813,2,3,0,1.60796,0.867472
-3.36607,0.508222,1.00813,1,3,0,4.68682,0.0727989
-1.2657,0.333333,1.00813,2,3,0,4.01432,0.849786
-1.544,0.93222,1.00813,1,3,0,1.55209,1.85085
-2.13246,0.497087,1.00813,1,3,0,3.08605,0.228131
-1.64039,0.991437,1.00813,2,3,0,2.41278,0.402668
-1.55573,0.972919,1.00813,1,3,0,1.87942,1.87112
-1.25518,1,1.00813,1,1,0,1.40866,1.09384
-1.52026,0.87569,1.00813,1,1,0,1.5248,1.80896
-1.41515,0.989503,1.00813,2,3,0,1.55228,1.60566
-1.47885,0.960906,1.00813,1,1,0,1.5724,1.73285
-1.47885,0.84956,1.00813,1,1,0,1.71206,1.73285
-1.47885,0.0624599,1.00813,1,1,0,2.47423,1.73285
-2.52311,0.395432,1.00813,1,1,0,2.96208,3.17324
-1.26085,1,1.00813,1,1,0,1.8549,0.873963
-1.31333,0.984058,1.00813,1,1,0,1.3134,0.714526
-1.31333,1.15378e-30,1.00813,1,1,0,5.41323,0.714526
-2.33544,0.656937,1.00813,1,1,0,2.33634,2.95023
-1.91961,0.79305,1.00813,2,3,0,2.79941,0.286833
-2.9599,0.971805,1.00813,1,3,0,3.00863,0.103936
-3.63089,0.978815,1.00813,1,1,0,3.63736,0.0580372
-3.75273,0.997474,1.00813,1,1,0,3.90681,0.0523482
-3.36727,1,1.00813,1,1,0,3.80455,0.0727236
-2.68305,1,1.00813,1,1,0,3.34253,0.133611
-1.93073,0.832677,1.00813,1,3,0,2.62295,0.283287
-1.98102,0.933885,1.00813,2,3,0,3.19099,0.267983
-1.83208,1,1.00813,2,3,0,2.02513,0.317087
-1.79294,1,1.00813,1,1,0,1.91786,0.332135
-1.93905,0.928334,1.00813,2,3,0,2.32744,2.44548
-1.93905,0.651209,1.00813,1,3,0,2.23534,2.44548
-1.93905,0.347422,1.00813,1,3,0,2.78607,2.44548
-1.33504,1,1.00813,1,3,0,1.78788,0.675028
-1.25349,0.998412,1.00813,1,3,0,1.31109,0.92716
-2.05529,0.778591,1.00813,2,3,0,2.06736,2.59959
-1.48859,1,1.00813,1,1,0,1.87143,1.75114
-1.48859,0.424535,1.00813,1,3,0,2.73017,1.75114
-1.40848,1,1.00813,1,1,0,1.52973,1.5914
-1.88767,0.342117,1.00813,2,3,0,2.4377,0.297377
-1.60308,1,1.00813,1,1,0,1.86066,0.423677
-1.27759,0.948706,1.00813,2,3,0,1.61257,0.804352
-1.51274,0.956235,1.00813,1,3,0,1.51884,0.483509
-1.46452,1,1.00813,1,1,0,1.54368,0.522518
-1.25943,1,1.00813,2,3,0,1.42445,1.12792
-1.25943,0.471527,1.00813,2,3,0,1.82114,1.12792
-1.3305,0.967618,1.00813,1,1,0,1.33346,1.40304
-1.32932,0.909541,1.00813,2,3,0,1.56278,0.684738
-1.64999,0.940152,1.00813,1,3,0,1.69108,2.02612
-1.3962,1,1.00813,1,1,0,1.59003,1.56458
-1.54122,0.91178,1.00813,1,1,0,1.63311,1.84599
-1.47528,0.963744,1.00813,2,3,0,1.63136,1.72607
-1.3748,1,1.00813,2,3,0,1.4323,0.617069
-3.81239,0.245169,1.00813,1,1,0,4.00387,4.56927
-1.34903,1,1.00813,1,1,0,2.53049,0.652917
-1.25001,0.992711,1.00813,1,3,0,1.32597,1.00386
-1.33856,0.973509,1.00813,1,3,0,1.34882,0.669254
-1.26772,1,1.00813,1,1,0,1.31806,0.840938
-1.30738,0.988238,1.00813,1,1,0,1.30884,0.726798
-2.14293,0.828062,1.00813,1,3,0,2.14334,2.71205
-1.81016,0.841286,1.00813,2,3,0,2.53349,0.325388
-1.44874,1,1.00813,1,1,0,1.74824,0.536731
-1.27532,1,1.00813,2,3,0,1.40126,1.21498
-1.25151,0.997401,1.00813,2,3,0,1.28171,0.951651
-2.33891,0.530616,1.00813,1,1,0,2.38558,2.95444
-1.25009,1,1.00813,1,1,0,1.74112,0.988311
-1.38102,0.817712,1.00813,2,3,0,2.04594,0.609186
-1.30953,0.990861,1.00813,2,3,0,1.53298,1.34117
-2.57203,0.665146,1.00813,2,3,0,2.57602,0.14816
-2.57042,1,1.00813,1,1,0,2.74143,0.148384
-1.37362,0.456162,1.00813,2,3,0,2.59621,0.618601
-1.51596,0.976849,1.00813,1,3,0,1.60673,1.80124
-1.43829,0.952739,1.00813,2,3,0,1.7291,0.546611
-1.395,1,1.00813,1,1,0,1.45717,0.592356
-3.77806,0.379486,1.00813,2,3,0,3.93738,4.53406
-1.30655,1,1.00813,1,1,0,2.40462,0.728574
-1.8559,0.881117,1.00813,1,3,0,1.90408,0.308415
-1.26208,0.802903,1.00813,2,3,0,1.79682,0.86732
-1.26208,0.960973,1.00813,1,3,0,1.3754,0.86732
-1.83813,0.889328,1.00813,2,3,0,1.83814,2.30604
-1.25011,1,1.00813,2,3,0,1.54296,0.986807
-1.61949,0.839721,1.00813,1,1,0,1.62012,1.97735
-1.25059,1,1.00813,1,1,0,1.43991,1.03094
-1.25168,0.911123,1.00813,2,3,0,1.59528,0.949075
-1.29498,0.988229,1.00813,1,3,0,1.29829,1.29276
